ward_id,latitude,longitude
200511,27.1702478679291,85.96216971154162
200512,27.20032288907353,86.01768193498681
200513,27.06565220907513,86.017841162277
200514,27.03725434037594,86.02766251854581
200601,27.308656227779043,85.65904225537207
200602,27.307486622649247,85.61478672844855
200603,27.21850226696176,85.65352794670615
200604,27.226636068949603,85.71584831215552
200605,27.215882897166857,85.77876961140203
200606,27.28916941047301,85.7184623137808
200701,27.14361134773194,86.2941761187826
200702,27.21549372961665,86.2179684883542
200703,27.19073838056701,86.24582454450079
200704,27.22662606784464,86.27164744607252
200705,27.206302822167505,86.31130567114747
200706,27.169501735329828,86.34532443475369
200801,27.42969648783445,85.80869917022677
200802,27.40787958823642,85.81234443565403
200803,27.403546526350446,85.88145266872057
200804,27.38689671079365,85.84375826421821
200805,27.37533634099053,85.89403052230423
200806,27.36381351706749,85.9439085713894
200807,27.33381359190424,85.9390709863414
200901,27.115812599812237,86.0475127411251
200902,27.145551683382216,86.06657761181775
200903,27.17098986495053,86.05803668028994
200904,27.14225004596677,86.15547454835372
200905,27.104316793359867,86.11804686348167
200906,27.16967246087657,86.12609533688689
200907,27.190496287536224,86.17987427917335
200908,27.155448015936077,86.22169366953263
200909,27.09640460373445,86.20262261117111
200910,27.09047867546583,86.16101848759625
200911,27.133334575687144,86.17892393763329
210101,27.51983563549356,85.98306072739273
210102,27.519202632833352,85.93860514556363
210103,27.5521756462266,85.91873943683194
210104,27.583916477612338,85.9156738454716
210105,27.531074249591743,85.88305420266799
210106,27.57128761619761,85.85827942251152
210107,27.550291779038123,85.8717152296037
210201,27.6449297852776,86.35094084058682
210202,27.576127731671424,86.27364447289739
210203,27.55712722325108,86.2140955726609
210204,27.52572446054062,86.17723814943811
210205,27.49126706265121,86.18148966700949
210206,27.47327559340202,86.15457969064342
210301,27.439249151417755,85.86072499455736
210302,27.447587459721014,85.91180749838576
210303,27.41485742518125,85.93692649684975
210304,27.38756042641438,85.99267550053924
210305,27.420738304838803,85.96918670335914
210306,27.449720021447725,85.9560566706932
210307,27.481874839595243,85.93610196516043
210308,27.468719711883185,85.977718296968
210309,27.460723504631364,86.00083365533085
210401,27.471532805286028,86.2279777533662
210402,27.433659615288907,86.2261713450768
210403,27.408675937169587,86.17880533066538
210404,27.414455842559207,86.20874170066277
210405,27.42153031948579,86.15153615496497
210406,27.452569441700025,86.14121210171685
210407,27.427423569137947,86.11161066726171
210501,27.374404362875723,86.06255231339819
210502,27.393481680586607,86.0704628407404
210503,27.39308462218758,86.10972185721587
210504,27.36428429749467,86.13858131813554
210505,27.355609688961287,86.09963114971382
210506,27.35091698693649,86.01866263535952
210507,27.411316535703428,86.01908562663624
210508,27.415577469589923,86.05357155396776
210509,27.44966966393123,86.02353513889567
210510,27.452889191045088,86.04569865185076
210511,27.446147297074727,86.07692966315939
210512,27.463483907138183,86.09862084797052
210513,27.48570960329004,86.08171843558347
210514,27.487606136435865,86.04197579439219
210601,27.3841044478522,86.20060188806066
210602,27.36625853554531,86.17352220341736
210603,27.35615937194218,86.20512379330911
210604,27.31043143718388,86.20332852757322
210605,27.27250678795304,86.16757501681613
210606,27.315077031895424,86.14793414142952
210607,27.30248794265074,86.10551226592057
210608,27.32941400992727,86.0733842878698
210609,27.31600023625269,86.04667487160039
210701,27.53384080149788,85.83583724308876
210702,27.50457636309524,85.8937513537539
210703,27.49555969870453,85.8665192625269
210704,27.4927413190253,85.82762132108071
210705,27.464047198132377,85.8574137652386
210801,27.708023551517243,86.46748853910505
210802,27.57015910491121,86.34938146055788
210803,27.544050561050188,86.32903983796298
210804,27.53197937634577,86.28718751026233
210805,27.51619611920907,86.30929228985478
210806,27.52052742581749,86.24820495676288
210807,27.48209494537957,86.268591172219
220101,27.598591677555177,86.11604192458724
220102,27.60854869882674,86.12774331825135
220103,27.62282365004898,86.15479392104977
220104,27.64507393600607,86.15828723637136
220105,27.642663552986,86.12972877971002
220106,27.63077530730537,86.10413123112262
220107,27.656864456897623,86.1027240167212
220108,27.66969649268856,86.13452780845874
220201,27.70673557038934,86.03904790755482
220202,27.67774841613857,86.0772337008199
220203,27.669613924163624,86.05403067823669
220204,27.652534728206916,86.07305614323816
220205,27.63778790729954,86.05618408047738
220206,27.6691178496737,86.0361737857591
220207,27.696430665421488,86.01186034515067
220208,27.707935902932988,85.9876811700614
220209,27.69633379689889,85.95866896846518
220301,27.985923268189367,86.18009032927284
220302,27.805982716426364,86.19896343952628
220303,27.788332113436372,86.181119610179
220304,27.77833966374772,86.16208055842161
220305,27.829839615943225,86.13187815326756
220306,27.884237278809607,86.10083071807642
220307,27.836274926453594,86.04988628083056
220308,27.806308159352124,86.09381301109673
220401,27.679548494985653,86.1884474463874
220402,27.68859977640547,86.15046231368044
220403,27.70505602031556,86.18999286972739
220404,27.71186517337496,86.20923223523901
220405,27.72246701835436,86.24932206614481
220406,27.74363768210838,86.27168016325142
220407,27.78709288958234,86.34781142803654
220408,27.82070494349201,86.29754667885646
220409,27.88450406788468,86.40870414033347
220501,27.705147423446306,86.33996803966278
220502,27.63709799625901,86.275149514818
220503,27.61218293076944,86.26137360733674
220504,27.622658957134608,86.23952743835959
220505,27.65583893040128,86.22978372829017
220506,27.63316546661673,86.21807801944283
220507,27.63551538427219,86.19356647114122
220508,27.60137556652443,86.19684828276935
220509,27.58450059046105,86.17699218918658
220601,27.78630837118752,86.05567156860727
220602,27.769801215887934,86.1178917612062
220603,27.74030942217475,86.14750657203834
220604,27.726977294697488,86.13613534270026
220605,27.74712203298946,86.11093540390195
220606,27.74055451219108,86.07646807690867
220607,27.705973378433125,86.12311420736754
220608,27.69567254327156,86.09775218089015
220609,27.71925378974936,86.06619072293462
220701,27.585318834982694,86.06412276440724
220702,27.556112365525426,86.06740878429437
220703,27.5596110517435,86.01716435252654
220704,27.538412905559788,86.0463619085286
220705,27.520039585073945,86.01120975353302
220706,27.510909103799555,86.04931592007709
220707,27.511539335553994,86.07956492805766
220801,27.602750863428493,85.93888126167708
220802,27.64087959402637,85.9331487657665
220803,27.62739671770795,85.97158454926804
220804,27.653094503408976,85.99514713933209
220805,27.631716346064195,86.0099533525221
220806,27.607969735789094,86.00119152831027
220807,27.61276432678029,86.0461214641789
220808,27.582422345766076,86.01213789967848
220901,27.586785213446795,86.0953197617454
220902,27.562864405092554,86.12016673963336
220903,27.547158647633307,86.09862674335605
220904,27.520637680789594,86.10522730662386
220905,27.50045154921793,86.12071817554171
220906,27.529908172308765,86.13897405167234
220907,27.56341926591896,86.15370119569845
230101,27.801545435550047,86.00365799279508
230102,27.80417718513586,85.96001551377479
230103,27.80568489214858,85.91978023654879
230104,27.7892022881514,85.90806917097893
230105,27.81614434428913,85.9014847741819
230106,27.839221627752902,85.89044969792491
230107,27.86386672195778,85.85109608029423
230108,27.80501916732531,85.86107302288225
230201,27.82406168480644,85.78148719897781
230202,27.793801242710984,85.77635423225432
230203,27.79449688653252,85.80915741349942
230204,27.76988887126821,85.79078456828509
230205,27.750485600533786,85.79397308888228
230206,27.77063519490249,85.82306430058246
230207,27.774116590659567,85.83836868004829
230208,27.76046507825949,85.8586205482012
230301,27.919279168043087,85.87800150675787
230302,27.99349991565477,85.92401787383507
230303,27.937309994221543,85.91593402503536
230304,27.888580971805496,85.9837972177502
230305,27.84799043282565,85.94042151628095
230401,27.82446484135224,85.69544939544633
230402,27.810116121600316,85.75451496874253
230403,27.81173385571948,85.73081499279348
230404,27.77558826352744,85.75010036946473
230405,27.77646594467742,85.72073540896463
230406,27.785121231324748,85.69344825376707
230407,27.75518072319347,85.7037786286113
230408,27.746609689923734,85.74337281957132
230409,27.728500384974677,85.76224518022224
230410,27.708123891513072,85.735760797664
230411,27.677459087236983,85.70462093762373
230412,27.6953719507828,85.7185271408671
230413,27.736044145271343,85.70359990994837
230414,27.71553386023855,85.69302808550657
230501,27.98313454405576,85.5374411609854
230502,27.93016774758409,85.57850125575735
230503,27.889082512529875,85.55899046747217
230504,27.885178344765155,85.52731890879393
230505,27.88293248828006,85.49565768048424
230506,27.94075373392664,85.51649027514843
230507,27.917673148958457,85.5093994263684
230601,27.83418352985517,85.66246770376235
230602,27.796136326426108,85.65689610204556
230603,27.772814460327776,85.6654637991135
230604,27.812461276364797,85.62736036385441
230605,27.786631073179752,85.59537338644922
230606,27.776946944782825,85.61935915434677
230607,27.761011041809613,85.61474532015013
230608,27.76420040784005,85.63927286591532
230609,27.75260166764687,85.65796233975972
230610,27.728960411002078,85.66347548149214
230611,27.729607526594485,85.63993661351267
230612,27.74305341253979,85.6259712299751
230701,27.849207927417577,85.73216376057391
230702,27.922997235830373,85.747922524727
230703,27.98899157228601,85.84057904930376
230704,27.89428624624228,85.78835404606755
230705,27.861686707212375,85.7792957478636
230706,27.85249412270579,85.81826225076651
230707,27.8131791452218,85.80769332437316
230901,27.64411892163863,85.8975618776411
230902,27.645736974339545,85.84966400866068
230903,27.67513135074789,85.84078864298232
230904,27.67302841613817,85.89439970236495
230905,27.69730189214616,85.9154141646854
230906,27.72355008544808,85.8799126385199
230907,27.70371858913136,85.86614179167691
231001,27.795967721785026,85.51339157511285
231002,27.804864889958715,85.491680533728
231003,27.81702570477811,85.46836014346991
231004,27.847628629537567,85.48136444395907
231005,27.82118193500343,85.52043352424086
231006,27.852232994445444,85.52439909086664
231007,27.85918531245562,85.56606618110159
231008,27.877762651623435,85.58528819918486
231009,27.845083661474323,85.60909719171902
231010,27.813143396632075,85.58869535836867
231011,27.831552435461887,85.55579586711356
231012,27.800295591651786,85.55472370351677
231013,27.761093569681,85.57533257571045
231101,27.902369250273253,85.60270274263978
231102,27.97293503667707,85.61082624958998
231103,27.9752493812426,85.66590787176278
231104,27.949663977333007,85.68480512175198
231105,27.9231082572418,85.6929648653519
231106,27.91097958331489,85.64415362672439
231107,27.884346278498437,85.66626924698957
231108,27.866147230651265,85.6377172354097
231199,28.062727745733653,85.66965662246045
231199,28.090747945164026,85.5869999806624
231201,27.67839549810705,85.77409211371648
231202,27.68404443515223,85.80241412736018
231203,27.698337639933342,85.76891287898638
231204,27.72328214791221,85.79474719218551
231205,27.70490369485453,85.82053235786303
231206,27.7272741634963,85.8327364366238
231207,27.74461746909234,85.8451754627683
231301,27.773203378216063,85.99941597085912
231302,27.75858392108688,85.97326115824379
231303,27.76389078795953,85.91401940452054
231304,27.738762861767235,85.93222138189897
231305,27.725412720013647,85.90759103104553
231306,27.752451098959032,85.88264383089098
240101,27.666011579678955,85.50157790731252
240102,27.676766619180707,85.51818233276227
240103,27.6688521365774,85.54117305293299
240104,27.653578388683272,85.51822979903713
240105,27.64203668592086,85.53632470203883
240106,27.62883063624749,85.53417125226066
240107,27.626477367995918,85.52561535893152
240108,27.63183615511284,85.518478490371
240109,27.637334124735712,85.52015406138888
240110,27.635007209167476,85.5075108862748
240111,27.620111046070825,85.51411745558582
240112,27.61599202706939,85.49248835562317
240113,27.64108802082839,85.49226074241741
240114,27.626231786285416,85.47679109381946
240201,27.47709074730544,85.4502453727762
240202,27.52460735900821,85.46270345893416
240203,27.50686896934028,85.49206089620493
240204,27.5433233894518,85.50603645060347
240205,27.512974280021187,85.52268788281502
240206,27.50874425958209,85.54813718646547
240301,27.6553539182803,85.74351882090527
240302,27.649594219679823,85.79160329068637
240303,27.655908970372117,85.80790562151707
240304,27.628994793772083,85.77721942708916
240305,27.60799838623121,85.76184672747561
240306,27.59272788248345,85.7390794096623
240307,27.61660279891225,85.73395321696819
240308,27.63711465708676,85.73213603458122
240309,27.66065433314729,85.67737834560297
240310,27.62916044438381,85.70328382324804
240401,27.624073132386293,85.81600705004644
240402,27.61253075383847,85.85539353745153
240403,27.59193464339458,85.83099988427243
240404,27.59832472085866,85.79778742251615
240405,27.573773163404603,85.8048562307998
240406,27.547390672204344,85.79980905746862
240407,27.52404167680868,85.80559326377718
240408,27.5624021369896,85.75824296598405
240409,27.57807590056301,85.77084962699905
240501,27.64311297952985,85.57068534594234
240502,27.665206338586323,85.56054417443332
240503,27.630590516985396,85.55028619683549
240504,27.62113894495424,85.54119731333329
240505,27.612380538257504,85.53659971151512
240506,27.61511504385488,85.54625406862212
240507,27.612416141845067,85.55741445740111
240508,27.620431157550843,85.57742045625598
240509,27.604083363899104,85.57639107648488
240510,27.593433215135448,85.55551838128548
240511,27.599541128682333,85.59950176521662
240512,27.576291596190455,85.56926569392631
240601,27.462311419646404,85.51217931966103
240602,27.434178309168868,85.51033514117307
240603,27.4266144559102,85.5461941527487
240604,27.38778759841593,85.5220653654052
240605,27.39186907138924,85.49568299343983
240606,27.41852791882373,85.47006696549501
240607,27.42515717990505,85.43751975913196
240701,27.36178100862797,85.54413409078465
240702,27.40966525582354,85.57114748937406
240703,27.41494905006595,85.6221140411942
240704,27.428692296248148,85.66537648696205
240705,27.402291805729444,85.68470840198118
240706,27.36638735307145,85.6491164558849
240707,27.360486155337625,85.68340070707079
240708,27.368403066480827,85.59827593598038
240801,27.738431576131465,85.54190266717485
240802,27.71431636418928,85.54047403222326
240803,27.701156120296908,85.55456265893457
240804,27.712308337607524,85.57925180853387
240805,27.731538417074717,85.57262454289865
240806,27.74044157624197,85.58588971279056
240807,27.726557687642305,85.6037920599776
240808,27.70240200498013,85.60821530374687
240809,27.710257220443665,85.62878778856962
240810,27.70301339158296,85.65674854691018
240811,27.68110286526528,85.64050141721378
240812,27.678332263985784,85.67484690076928
240901,27.576087208392668,85.59732956171149
240902,27.576304266214585,85.6249194043798
240903,27.582311617024438,85.65969887879054
240904,27.563327566272037,85.66877116242165
240905,27.54299239472029,85.69414901909835
240906,27.518306860301877,85.6507067208576
240907,27.5393493694907,85.64198864089208
240908,27.53479732852085,85.6230880475728
240909,27.54048355866541,85.60784983530576
240910,27.543186869776363,85.59297314648015
240911,27.554622154535107,85.57672561633166
241001,27.600076169237333,85.43647558692018
241002,27.572474492130556,85.44403906922373
241003,27.596763319531505,85.47413694204161
241004,27.59871568221601,85.50458512079494
241005,27.605966103310397,85.53041501079275
241006,27.591179037046874,85.52636392440044
241007,27.581404383795658,85.51435755109874
241008,27.57879473054596,85.49998224372969
241009,27.581729275703243,85.53446553122514
241010,27.567261713379548,85.53756889318535
241011,27.546658676250694,85.54273341762047
241012,27.554210241155616,85.45575657148413
241101,27.687691308746512,85.58538583030229
241102,27.6682245685227,85.59742492836705
241103,27.66454899893472,85.61989467351441
241104,27.657954555952,85.62745317832632
241105,27.6337595349895,85.60122658852613
241106,27.63105415148678,85.61921590312477
241107,27.646192035819773,85.6365688228765
241108,27.65060668516685,85.66043854759492
241109,27.62746480223005,85.68038281824231
241110,27.625072219503267,85.6537870775366
241111,27.60560285138874,85.64099019887811
241112,27.606675599633757,85.67846904237001
241113,27.593098393518776,85.70822245845712
241201,27.49962042837988,85.57406447590044
241202,27.484308211394563,85.58482681283562
241203,27.48545616205157,85.60814847623348
241204,27.471847271472758,85.61982977181377
241205,27.4824754259952,85.64325487768585
241206,27.47362525459176,85.6675725789091
241207,27.518884221798377,85.67726395277563
241208,27.491705164801388,85.69701481967762
241209,27.472740088246816,85.71650301284176
241210,27.446922321837302,85.71833436486058
241211,27.43423016674025,85.74347159696136
241212,27.421277373214707,85.7683844307877
241301,27.570277298742838,85.71247901375531
241302,27.5509689271182,85.72810272524694
241303,27.54264907556477,85.74370642245188
241304,27.53426418390699,85.75845639789716
241305,27.51414075362332,85.73470338389275
241306,27.516362594022777,85.77968998640868
241307,27.49363714977594,85.76044017612716
241308,27.46872214898885,85.77452679609154
241309,27.46915278588752,85.79887402793395
280101,27.80878860208194,85.17113337043952
280102,27.787038922936453,85.16248614418784
280103,27.7831531320447,85.13101218228853
280104,27.8020265366313,85.09976927541098
280105,27.825505575181825,85.03900803158757
280106,27.81807491860403,85.06925316403608
280107,27.8457468064264,85.05120841567057
280108,27.844383529138483,85.10170574468945
280109,27.833042461270576,85.12237098666131
280110,27.85079598907688,85.14610688493946
280111,27.82954302736143,85.15903903855188
280112,27.87134502658475,85.16927887146085
280113,27.84977947741441,85.19023332560621
280201,27.925309039864995,85.15997708804852
280202,27.905102078655588,85.1609789041191
280203,27.870975042252336,85.09101642366753
280204,27.905352712077192,85.14251080445952
280205,27.872102529193302,85.13390396675702
280206,27.88411325814951,85.12631375517348
280207,27.97203968169749,85.15081336472755
280208,27.93909872896993,85.13406319390701
280209,27.94232839469708,85.1501310880435
280210,27.954119722737133,85.18727843923917
280211,27.95261028075583,85.1973566274318
280212,27.90525484377296,85.11563796526868
280213,27.94268461872462,85.09793209035381
280301,27.97802753595973,85.44075443946333
280302,27.94099191217117,85.44993726680714
280303,27.927582712695305,85.41059848322949
280304,27.9023679212639,85.4452951090791
280305,27.90527775501618,85.38739920660878
280306,27.941411129885523,85.39225154393658
280307,27.96966982482545,85.38569367698008
280401,27.797780231178063,85.26007011569934
280402,27.791727859930308,85.23784360864859
280403,27.78957848708409,85.19820293705673
280404,27.822351279730373,85.22279350136924
280405,27.82682692251312,85.26373917153288
280406,27.84361713670449,85.20767614591075
280407,27.860152344797022,85.22410850310989
280408,27.85235875584892,85.25146051075855
280501,28.045836633304948,85.12754952498541
280502,28.00652845337949,85.15295493470138
280503,27.99881124153761,85.13118130279909
280504,28.047751632316547,85.09364109394927
280505,28.00052204253012,85.1704031536355
280699,28.02344509881481,85.43866403191394
280701,27.91219267379364,85.18839970260902
280702,27.914956535558485,85.20975565314139
280703,27.88914225237506,85.20409461383066
280704,27.899610958114007,85.24644955825055
280705,27.88220929625157,85.2389097018194
280706,27.86588427849739,85.2659765332674
280801,28.01074114718208,85.01221463245982
280802,27.997899734011195,85.0935708382061
280803,27.975178123056555,85.08336942554229
280804,28.025177786090303,85.05097435197696
280805,27.94148999452148,85.03560332699638
280806,27.96436766656324,85.04463863752277
280901,27.895006368654517,85.2713312128673
280902,27.898101260972737,85.2891753355652
280903,27.90067955626803,85.31749510216812
280904,27.90565711411152,85.34779836929538
280905,27.87479977712449,85.31226769665126
281001,27.83575521757276,85.41259856427014
281002,27.864236337776205,85.40490994803957
281003,27.8751259679517,85.36542816267651
281004,27.85666924931656,85.44143438545439
281005,27.845379497754365,85.37427653967029
281006,27.840561188978928,85.34355481955704
281007,27.84153634441578,85.31995338387674
281008,27.84336891498444,85.29547105236168
281101,27.96513910424164,85.28688097298871
281102,27.957116953897483,85.24285304442489
281103,27.942490623302565,85.21788873045381
281104,27.932283069435517,85.23998762620417
281105,27.9181135973024,85.24899103504617
281201,27.9835351176189,85.34307331470768
281202,27.94706045359478,85.34361247731742
281203,27.93668125108652,85.31501729841892
281204,27.93288683367976,85.35974681897166
281205,27.932122964415488,85.29541680629791
281206,27.936420675177377,85.27729750770462
281301,27.912125610646747,85.03146807834845
281302,27.85348696431685,85.01206400821714
281303,27.88361735435556,85.00328931462626
281304,27.873627826365546,85.03774658111362
281305,27.89781606689408,85.0631873640428
281306,27.9067601285884,85.08364078903105
290101,28.115150459371016,85.24758474741283
290102,28.135843400065976,85.28633926723879
290103,28.229355241090914,85.22344791011227
290104,28.16666839271817,85.30962656022828
290105,28.23353728669141,85.26924634769004
290201,28.255934067345613,85.3311404123755
290202,28.281369080050325,85.45674478312544
290203,28.19368916055853,85.38389510082872
290204,28.228726011633764,85.61464934884951
290205,28.123058450382207,85.39568783034979
290206,28.080574288809974,85.31959452562738
290301,28.05018406870571,85.22343270877394
290302,28.004412824093976,85.21664229352892
290303,27.98546021207692,85.20637028737694
290304,27.980573519384247,85.23233918002025
290305,27.998396034580875,85.22885433207125
290401,28.03992917529273,85.28028178659339
290402,28.038925588351592,85.34299530542317
290403,28.003362345409723,85.2971934124258
290404,27.98232976305899,85.27805506649806
290405,27.983207825901875,85.24791891761876
290406,28.01198459161738,85.24900376328392
290501,28.11360610464159,85.18685666392584
290502,28.05251529879764,85.17909732852566
290503,28.03679529600821,85.15862301318359
290504,28.01558208534187,85.19996109576078
290505,27.987968612312283,85.1894025185731
300101,27.69453615405067,84.87495944234544
300102,27.71730760892464,84.81661138452355
300103,27.803571245380127,84.81411207839858
300104,27.76911556617772,84.8053646827045
300105,27.79936433236957,84.77214383153805
300106,27.75761324711433,84.76643833986213
300107,27.785429728709737,84.74659265450354
300108,27.75522896150316,84.72048030601884
300109,27.767770136134867,84.69720261899046
300110,27.7963829584866,84.66478455660719
300201,27.76044891531224,85.2399577525254
300202,27.73430469218255,85.2060733573632
300203,27.757653647390978,85.19501860959862
300204,27.76017125072325,85.15671087309948
300205,27.743261477728105,85.16398303637567
300206,27.708955627216884,85.13070159329177
300207,27.693682801683032,85.15294563212893
300208,27.711136286304647,85.16438742959691
300209,27.70797515138689,85.1815085374044
300301,27.786443999767226,84.87189316666071
300302,27.78108082443013,84.84392405081421
300303,27.745803013032617,84.86306102437325
300304,27.719566434440654,84.90074247380944
300305,27.77399821741224,84.8959876914907
300306,27.777703560800145,84.92130625446762
300307,27.761801423699325,84.93310387369552
300308,27.71574398783153,84.94961336199455
300401,27.82013780328454,84.99671113998585
300402,27.828906599249688,84.96337831193333
300403,27.83904330531565,84.93191632814342
300404,27.781948789975736,84.9556347529435
300405,27.74529741059592,84.9844034546294
300406,27.79288620197368,84.98032827896186
300407,27.77717341832865,85.00475973346674
300408,27.791256379834472,85.04502061269038
300501,28.12142222855033,84.97599809713937
300502,28.0903503620974,84.965432383699
300503,28.05846469407153,84.96076813871733
300504,28.036262525458387,84.93589818312647
300505,28.07528788476102,84.91645984585213
300506,28.100944144020872,84.86666781378204
300507,28.077083837648345,84.85609620664111
300601,27.886811625062283,84.7587416350256
300602,27.89974442606491,84.77693906192374
300603,27.897219525162104,84.80412067699527
300604,27.91695989021508,84.82917659594105
300605,27.936072634471135,84.77612259610028
300606,27.952521834109103,84.83243363229127
300607,27.964222889815385,84.78862117036888
300701,28.1260978345862,85.03694926773935
300702,28.09606383213011,85.06298309562611
300703,28.06676113107643,85.01497721210627
300704,28.0536619320363,84.98717608297072
300705,28.04246211912641,85.02001084803555
300801,28.01534273587345,84.95773132550943
300802,27.994938430027613,84.97631465241957
300803,27.98200858561945,85.00816653752318
300804,27.962058888763707,84.97978278415786
300805,27.97855150365453,84.93606222316744
300901,27.8940536763593,84.97184035637848
300902,27.910222965871192,84.94539711983357
300903,27.911216370018185,84.90601822365166
300904,27.891726803514043,84.90959514872614
300905,27.86465835044381,84.96979445612251
300906,27.860030377040328,84.92212847697671
300907,27.878506218238403,84.88832346064729
300908,27.903639614267604,84.86617463100696
300909,27.939812388712152,84.86426457117298
300910,27.982518412250485,84.85038941989745
300911,27.97114087053893,84.8882378014037
300912,27.92410053363645,84.89725486290857
300913,27.94638015787953,84.91481677259186
300914,27.934608506448008,84.97883968135123
301001,28.22409864237303,85.15548065841416
301002,28.176343721866537,85.10675860088364
301003,28.172586223593587,85.08640843615257
301004,28.212303503562325,85.09983111097245
301005,28.254366760388024,85.05429401750912
301006,28.185661770624165,84.99847755786213
301101,27.872599013361828,84.85226647993738
301102,27.8684340203786,84.8219092841359
301103,27.845969391115105,84.78701851680823
301104,27.83077952364456,84.82060870145065
301105,27.85087843556393,84.87105382952673
301106,27.826115080761923,84.87005220832063
301107,27.816930413451868,84.90783615499471
301201,27.75448556675504,85.01898685460675
301202,27.74383387831737,85.03687677290705
301203,27.718706734870967,85.02849021846055
301204,27.716052634796657,85.06094575480763
